province,adcode,model,bodyType,regYear,regMonth,salesVolume,popularity
9,17,9,2,2016,3,570,1315
9,17,9,2,2016,4,472,1486
9,17,9,2,2016,5,589,1441
9,17,9,2,2016,6,632,1534
9,17,9,2,2016,7,639,1419
9,17,9,2,2016,8,680,1502
9,17,9,2,2016,9,913,2691
9,17,9,2,2016,10,743,2603
9,17,9,2,2016,11,853,3204
9,17,9,2,2016,12,894,3278
9,17,9,2,2017,1,799,3809
9,17,9,2,2017,2,409,3540
9,17,9,2,2017,3,719,3437
9,17,9,2,2017,4,453,4021
9,17,9,2,2017,5,603,4435
9,17,9,2,2017,6,532,2703
9,17,9,2,2017,7,611,2652
9,17,9,2,2017,8,719,2999
9,17,9,2,2017,9,734,1634
9,17,9,2,2017,10,660,1936
9,17,9,2,2017,11,643,1635
9,17,9,2,2017,12,884,1602
19,18,9,2,2016,1,771,1291
19,18,9,2,2016,2,312,1316
19,18,9,2,2016,3,479,1327
19,18,9,2,2016,4,530,1446
19,18,9,2,2016,5,585,1552
19,18,9,2,2016,6,806,1494
19,18,9,2,2016,7,750,1474
19,18,9,2,2016,8,810,1621
19,18,9,2,2016,9,888,2465
19,18,9,2,2016,10,646,3310
19,18,9,2,2016,11,803,3743
19,18,9,2,2016,12,1149,4291
19,18,9,2,2017,1,803,4030
19,18,9,2,2017,2,328,3487
19,18,9,2,2017,3,472,2987
19,18,9,2,2017,4,453,3757
19,18,9,2,2017,5,543,4319
19,18,9,2,2017,6,623,2446
19,18,9,2,2017,7,549,1841
19,18,9,2,2017,8,633,2217
19,18,9,2,2017,9,579,1411
19,18,9,2,2017,10,475,1425
19,18,9,2,2017,11,575,2338
19,18,9,2,2017,12,899,3386
4,19,9,2,2016,1,1221,3683
4,19,9,2,2016,2,607,4255
4,19,9,2,2016,3,864,3708
4,19,9,2,2016,4,847,5210
4,19,9,2,2016,5,961,5586
4,19,9,2,2016,6,1004,5696
4,19,9,2,2016,7,1032,5395
4,19,9,2,2016,8,1165,6487
4,19,9,2,2016,9,1460,8704
4,19,9,2,2016,10,1050,10349
4,19,9,2,2016,11,1385,15255
4,19,9,2,2016,12,1850,19610
4,19,9,2,2017,1,1223,24086
4,19,9,2,2017,2,671,19795
4,19,9,2,2017,3,850,12347
4,19,9,2,2017,4,790,12065
4,19,9,2,2017,5,838,7508
4,19,9,2,2017,6,870,5613
4,19,9,2,2017,7,1020,21790
4,19,9,2,2017,8,1346,12234
4,19,9,2,2017,9,1101,2910
4,19,9,2,2017,10,933,3361
4,19,9,2,2017,11,1042,5166
4,19,9,2,2017,12,1437,6299
1,20,9,2,2016,1,248,755
1,20,9,2,2016,2,178,800
1,20,9,2,2016,3,199,839
1,20,9,2,2016,4,246,991
1,20,9,2,2016,5,327,1164
1,20,9,2,2016,6,333,1000
1,20,9,2,2016,7,428,851
1,20,9,2,2016,8,409,952
1,20,9,2,2016,9,543,1811
1,20,9,2,2016,10,553,2314
1,20,9,2,2016,11,546,2296
1,20,9,2,2016,12,680,2056
1,20,9,2,2017,1,484,1920
1,20,9,2,2017,2,300,2065
1,20,9,2,2017,3,452,2062
1,20,9,2,2017,4,403,2495
1,20,9,2,2017,5,419,2580
1,20,9,2,2017,6,390,2317
1,20,9,2,2017,7,633,3814
1,20,9,2,2017,8,639,4672
1,20,9,2,2017,9,493,1387
1,20,9,2,2017,10,556,1653
1,20,9,2,2017,11,594,3163
1,20,9,2,2017,12,644,8192
20,21,9,2,2016,1,524,1320
20,21,9,2,2016,2,176,1239
20,21,9,2,2016,3,306,1390
20,21,9,2,2016,4,358,1540
20,21,9,2,2016,5,387,1635
20,21,9,2,2016,6,403,1614
20,21,9,2,2016,7,502,1460
20,21,9,2,2016,8,566,1458
20,21,9,2,2016,9,687,2616
20,21,9,2,2016,10,665,3053
20,21,9,2,2016,11,655,3062
20,21,9,2,2016,12,845,2980
20,21,9,2,2017,1,620,2707
20,21,9,2,2017,2,247,3460
20,21,9,2,2017,3,468,3225
20,21,9,2,2017,4,497,3669
20,21,9,2,2017,5,551,3044
20,21,9,2,2017,6,436,2291
20,21,9,2,2017,7,566,1731
20,21,9,2,2017,8,577,2054
20,21,9,2,2017,9,553,1709
20,21,9,2,2017,10,626,1922
20,21,9,2,2017,11,533,1971
20,21,9,2,2017,12,863,2548
3,0,10,2,2016,1,805,1337
3,0,10,2,2016,2,257,1561
3,0,10,2,2016,3,551,1562
3,0,10,2,2016,4,670,1605
3,0,10,2,2016,5,627,1619
3,0,10,2,2016,6,552,1640
3,0,10,2,2016,7,633,1593
3,0,10,2,2016,8,554,1580
3,0,10,2,2016,9,583,1635
3,0,10,2,2016,10,457,1802
3,0,10,2,2016,11,611,1642
3,0,10,2,2016,12,677,1766
3,0,10,2,2017,1,549,1580
3,0,10,2,2017,2,387,2290
3,0,10,2,2017,3,627,932
3,0,10,2,2017,4,524,867
3,0,10,2,2017,5,389,912
3,0,10,2,2017,6,503,1034
3,0,10,2,2017,7,552,1025
3,0,10,2,2017,8,475,1189
3,0,10,2,2017,9,412,989
3,0,10,2,2017,10,404,856
3,0,10,2,2017,11,331,1078
3,0,10,2,2017,12,347,935
12,1,10,2,2016,1,326,1780
12,1,10,2,2016,2,139,1909
12,1,10,2,2016,3,233,1662
12,1,10,2,2016,4,302,1578
12,1,10,2,2016,5,305,1716
12,1,10,2,2016,6,302,1666
12,1,10,2,2016,7,324,1634
12,1,10,2,2016,8,321,1566
12,1,10,2,2016,9,309,1623
12,1,10,2,2016,10,274,1715
12,1,10,2,2016,11,302,1485
12,1,10,2,2016,12,328,1654
12,1,10,2,2017,1,389,1633
12,1,10,2,2017,2,251,2123
12,1,10,2,2017,3,371,1181
12,1,10,2,2017,4,364,1115
12,1,10,2,2017,5,437,1362
12,1,10,2,2017,6,425,1455
12,1,10,2,2017,7,531,1537
12,1,10,2,2017,8,444,1716
12,1,10,2,2017,9,375,1428
12,1,10,2,2017,10,300,1366
12,1,10,2,2017,11,363,1766
12,1,10,2,2017,12,361,1586
7,2,10,2,2016,1,166,712
7,2,10,2,2016,2,63,861
7,2,10,2,2016,3,160,735
7,2,10,2,2016,4,161,722
7,2,10,2,2016,5,165,766
7,2,10,2,2016,6,161,706
7,2,10,2,2016,7,170,700
7,2,10,2,2016,8,152,656
7,2,10,2,2016,9,135,674
7,2,10,2,2016,10,111,698
7,2,10,2,2016,11,141,628
7,2,10,2,2016,12,197,686
7,2,10,2,2017,1,179,660
7,2,10,2,2017,2,103,876
7,2,10,2,2017,3,189,527
7,2,10,2,2017,4,173,470
7,2,10,2,2017,5,157,560
7,2,10,2,2017,6,177,582
7,2,10,2,2017,7,211,602
7,2,10,2,2017,8,167,699
7,2,10,2,2017,9,160,596
7,2,10,2,2017,10,125,547
7,2,10,2,2017,11,164,718
7,2,10,2,2017,12,165,622
2,3,10,2,2016,1,259,932
2,3,10,2,2016,2,91,998
2,3,10,2,2016,3,210,897
2,3,10,2,2016,4,228,749
2,3,10,2,2016,5,261,793
2,3,10,2,2016,6,237,773
2,3,10,2,2016,7,261,759
2,3,10,2,2016,8,246,733
2,3,10,2,2016,9,234,807
2,3,10,2,2016,10,155,908
2,3,10,2,2016,11,184,810
2,3,10,2,2016,12,233,867
2,3,10,2,2017,1,279,792
2,3,10,2,2017,2,174,1003
2,3,10,2,2017,3,228,592
2,3,10,2,2017,4,241,506
2,3,10,2,2017,5,255,565
2,3,10,2,2017,6,251,567
2,3,10,2,2017,7,306,586
2,3,10,2,2017,8,251,716
2,3,10,2,2017,9,232,605
2,3,10,2,2017,10,183,576
2,3,10,2,2017,11,204,795
2,3,10,2,2017,12,204,648
18,4,10,2,2016,1,543,1281
18,4,10,2,2016,2,246,1420
18,4,10,2,2016,3,417,1286
18,4,10,2,2016,4,495,1258
18,4,10,2,2016,5,542,1253
18,4,10,2,2016,6,501,1175
18,4,10,2,2016,7,506,1184
18,4,10,2,2016,8,466,1167
18,4,10,2,2016,9,488,1133
18,4,10,2,2016,10,346,1186
18,4,10,2,2016,11,464,1086
18,4,10,2,2016,12,567,1133
18,4,10,2,2017,1,506,1032
18,4,10,2,2017,2,316,1396
18,4,10,2,2017,3,529,1079
18,4,10,2,2017,4,433,1037
18,4,10,2,2017,5,489,1134
18,4,10,2,2017,6,457,1161
18,4,10,2,2017,7,606,1230
18,4,10,2,2017,8,708,1366
18,4,10,2,2017,9,531,1126
18,4,10,2,2017,10,506,1055
18,4,10,2,2017,11,552,1213
18,4,10,2,2017,12,570,1087
21,5,10,2,2016,1,362,1158
21,5,10,2,2016,2,187,1209
21,5,10,2,2016,3,216,1060
21,5,10,2,2016,4,276,1000
21,5,10,2,2016,5,357,1004
21,5,10,2,2016,6,324,1015
21,5,10,2,2016,7,293,1024
21,5,10,2,2016,8,304,1012
21,5,10,2,2016,9,239,988
21,5,10,2,2016,10,208,1026
21,5,10,2,2016,11,258,1031
21,5,10,2,2016,12,336,1068
21,5,10,2,2017,1,315,1055
21,5,10,2,2017,2,155,1217
21,5,10,2,2017,3,306,756
21,5,10,2,2017,4,267,674
21,5,10,2,2017,5,240,704
21,5,10,2,2017,6,317,772
21,5,10,2,2017,7,304,843
21,5,10,2,2017,8,316,923
21,5,10,2,2017,9,199,775
21,5,10,2,2017,10,191,642
21,5,10,2,2017,11,233,926
21,5,10,2,2017,12,316,774
0,6,10,2,2016,1,232,822
0,6,10,2,2016,2,77,1101
0,6,10,2,2016,3,213,1027
0,6,10,2,2016,4,184,794
0,6,10,2,2016,5,219,766
0,6,10,2,2016,6,211,695
0,6,10,2,2016,7,160,718
0,6,10,2,2016,8,159,670
0,6,10,2,2016,9,169,705
0,6,10,2,2016,10,112,867
0,6,10,2,2016,11,163,690
0,6,10,2,2016,12,167,732
0,6,10,2,2017,1,157,664
0,6,10,2,2017,2,101,969
0,6,10,2,2017,3,187,554
0,6,10,2,2017,4,162,472
0,6,10,2,2017,5,155,496
0,6,10,2,2017,6,200,481
0,6,10,2,2017,7,158,569
0,6,10,2,2017,8,195,669
0,6,10,2,2017,9,163,560
0,6,10,2,2017,10,105,530
0,6,10,2,2017,11,146,646
0,6,10,2,2017,12,175,552
10,7,10,2,2016,1,463,1790
10,7,10,2,2016,2,218,2261
10,7,10,2,2016,3,361,1983
10,7,10,2,2016,4,393,1810
10,7,10,2,2016,5,413,1825
10,7,10,2,2016,6,417,1614
10,7,10,2,2016,7,373,1616
10,7,10,2,2016,8,340,1591
10,7,10,2,2016,9,401,1737
10,7,10,2,2016,10,333,2008
10,7,10,2,2016,11,437,1711
10,7,10,2,2016,12,427,1827
10,7,10,2,2017,1,470,1862
10,7,10,2,2017,2,296,2549
10,7,10,2,2017,3,446,1533
10,7,10,2,2017,4,386,1413
10,7,10,2,2017,5,375,1511
10,7,10,2,2017,6,444,1576
10,7,10,2,2017,7,454,1623
10,7,10,2,2017,8,461,1893
10,7,10,2,2017,9,476,1668
10,7,10,2,2017,10,350,1672
10,7,10,2,2017,11,444,1921
10,7,10,2,2017,12,456,1671
14,8,10,2,2016,1,381,1695
14,8,10,2,2016,2,174,1810
14,8,10,2,2016,3,327,1891
14,8,10,2,2016,4,357,1639
14,8,10,2,2016,5,357,1549
14,8,10,2,2016,6,351,1476
14,8,10,2,2016,7,316,1478
14,8,10,2,2016,8,352,1495
14,8,10,2,2016,9,336,1725
14,8,10,2,2016,10,342,1989
14,8,10,2,2016,11,428,1725
14,8,10,2,2016,12,424,1839
14,8,10,2,2017,1,401,1656
14,8,10,2,2017,2,264,2382
14,8,10,2,2017,3,349,1533
14,8,10,2,2017,4,335,1303
14,8,10,2,2017,5,366,1484
14,8,10,2,2017,6,380,1571
14,8,10,2,2017,7,435,1592
14,8,10,2,2017,8,444,1813
14,8,10,2,2017,9,478,1631
14,8,10,2,2017,10,383,1527
14,8,10,2,2017,11,410,1804
14,8,10,2,2017,12,433,1715
5,9,10,2,2016,1,138,851
5,9,10,2,2016,2,64,1226
5,9,10,2,2016,3,119,839
5,9,10,2,2016,4,116,764
5,9,10,2,2016,5,119,770
5,9,10,2,2016,6,126,747
5,9,10,2,2016,7,118,703
5,9,10,2,2016,8,108,677
5,9,10,2,2016,9,157,792
5,9,10,2,2016,10,129,903
5,9,10,2,2016,11,128,744
5,9,10,2,2016,12,138,782
5,9,10,2,2017,1,176,886
5,9,10,2,2017,2,83,1130
5,9,10,2,2017,3,127,791
5,9,10,2,2017,4,116,713
5,9,10,2,2017,5,129,790
5,9,10,2,2017,6,142,850
5,9,10,2,2017,7,151,837
5,9,10,2,2017,8,124,983
5,9,10,2,2017,9,165,883
5,9,10,2,2017,10,116,885
5,9,10,2,2017,11,140,922
5,9,10,2,2017,12,133,870
17,10,10,2,2016,1,137,537
17,10,10,2,2016,2,66,704
17,10,10,2,2016,3,105,634
17,10,10,2,2016,4,124,581
17,10,10,2,2016,5,113,509
17,10,10,2,2016,6,128,516
17,10,10,2,2016,7,123,551
17,10,10,2,2016,8,95,571
17,10,10,2,2016,9,124,603
17,10,10,2,2016,10,106,707
17,10,10,2,2016,11,151,581
17,10,10,2,2016,12,157,655
17,10,10,2,2017,1,167,623
17,10,10,2,2017,2,81,911
17,10,10,2,2017,3,107,492
17,10,10,2,2017,4,85,431
17,10,10,2,2017,5,111,482
17,10,10,2,2017,6,132,478
17,10,10,2,2017,7,133,456
17,10,10,2,2017,8,94,566
17,10,10,2,2017,9,129,493
17,10,10,2,2017,10,102,443
17,10,10,2,2017,11,123,542
17,10,10,2,2017,12,116,490
11,11,10,2,2016,1,97,467
11,11,10,2,2016,2,40,766
11,11,10,2,2016,3,75,497
11,11,10,2,2016,4,95,528
11,11,10,2,2016,5,119,478
11,11,10,2,2016,6,89,476
11,11,10,2,2016,7,94,446
11,11,10,2,2016,8,84,441
11,11,10,2,2016,9,108,478
11,11,10,2,2016,10,90,552
11,11,10,2,2016,11,107,479
11,11,10,2,2016,12,109,493
11,11,10,2,2017,1,126,615
11,11,10,2,2017,2,55,778
11,11,10,2,2017,3,113,475
11,11,10,2,2017,4,112,410
11,11,10,2,2017,5,112,468
11,11,10,2,2017,6,126,484
11,11,10,2,2017,7,130,456
11,11,10,2,2017,8,154,539
11,11,10,2,2017,9,177,520
11,11,10,2,2017,10,120,487
11,11,10,2,2017,11,135,563
11,11,10,2,2017,12,111,514
6,12,10,2,2016,1,337,2019
6,12,10,2,2016,2,152,2402
6,12,10,2,2016,3,316,2067
6,12,10,2,2016,4,317,1989
6,12,10,2,2016,5,345,2125
6,12,10,2,2016,6,393,2023
6,12,10,2,2016,7,358,2029
6,12,10,2,2016,8,328,1943
6,12,10,2,2016,9,376,1976
6,12,10,2,2016,10,327,2103
6,12,10,2,2016,11,415,1852
6,12,10,2,2016,12,400,2036
6,12,10,2,2017,1,420,2027
6,12,10,2,2017,2,235,2503
6,12,10,2,2017,3,353,1715
6,12,10,2,2017,4,334,1638
6,12,10,2,2017,5,323,1864
6,12,10,2,2017,6,407,1916
6,12,10,2,2017,7,400,2082
6,12,10,2,2017,8,410,2543
6,12,10,2,2017,9,471,2340
6,12,10,2,2017,10,322,2104
6,12,10,2,2017,11,400,2423
6,12,10,2,2017,12,386,2337
13,13,10,2,2016,1,271,1890
13,13,10,2,2016,2,172,2642
13,13,10,2,2016,3,259,1929
13,13,10,2,2016,4,323,1867
13,13,10,2,2016,5,298,1872
13,13,10,2,2016,6,340,1855
13,13,10,2,2016,7,309,1802
13,13,10,2,2016,8,300,1658
13,13,10,2,2016,9,327,1819
13,13,10,2,2016,10,262,2021
13,13,10,2,2016,11,352,1740
13,13,10,2,2016,12,337,1924
13,13,10,2,2017,1,377,2144
13,13,10,2,2017,2,202,2440
13,13,10,2,2017,3,331,1413
13,13,10,2,2017,4,306,1217
13,13,10,2,2017,5,338,1495
13,13,10,2,2017,6,396,1556
13,13,10,2,2017,7,390,1592
13,13,10,2,2017,8,320,1703
13,13,10,2,2017,9,382,1595
13,13,10,2,2017,10,301,1493
13,13,10,2,2017,11,333,2025
13,13,10,2,2017,12,285,1981
15,14,10,2,2016,1,226,1030
15,14,10,2,2016,2,130,1507
15,14,10,2,2016,3,210,1106
15,14,10,2,2016,4,242,981
15,14,10,2,2016,5,242,1015
15,14,10,2,2016,6,268,978
15,14,10,2,2016,7,203,919
15,14,10,2,2016,8,201,903
15,14,10,2,2016,9,303,1000
15,14,10,2,2016,10,211,1145
15,14,10,2,2016,11,267,977
15,14,10,2,2016,12,280,1041
15,14,10,2,2017,1,321,1261
15,14,10,2,2017,2,189,1569
15,14,10,2,2017,3,271,838
15,14,10,2,2017,4,255,781
15,14,10,2,2017,5,230,801
15,14,10,2,2017,6,322,833
15,14,10,2,2017,7,292,873
15,14,10,2,2017,8,267,1009
15,14,10,2,2017,9,293,887
15,14,10,2,2017,10,194,853
15,14,10,2,2017,11,219,929
15,14,10,2,2017,12,238,827
16,15,10,2,2016,1,259,866
16,15,10,2,2016,2,118,1354
16,15,10,2,2016,3,212,985
16,15,10,2,2016,4,237,928
16,15,10,2,2016,5,248,887
16,15,10,2,2016,6,277,881
16,15,10,2,2016,7,255,804
16,15,10,2,2016,8,193,776
16,15,10,2,2016,9,250,862
16,15,10,2,2016,10,211,994
16,15,10,2,2016,11,244,879
16,15,10,2,2016,12,275,937
16,15,10,2,2017,1,284,1104
16,15,10,2,2017,2,146,1401
16,15,10,2,2017,3,275,812
16,15,10,2,2017,4,262,723
16,15,10,2,2017,5,250,804
16,15,10,2,2017,6,285,859
16,15,10,2,2017,7,292,804
16,15,10,2,2017,8,286,923
16,15,10,2,2017,9,299,862
16,15,10,2,2017,10,216,824
16,15,10,2,2017,11,222,960
16,15,10,2,2017,12,198,870
8,16,10,2,2016,1,1775,3140
8,16,10,2,2016,2,549,4142
8,16,10,2,2016,3,1579,4176
8,16,10,2,2016,4,1472,3803
8,16,10,2,2016,5,1652,3892
8,16,10,2,2016,6,1649,3719
8,16,10,2,2016,7,1691,3724
8,16,10,2,2016,8,1490,3528
8,16,10,2,2016,9,1683,3922
8,16,10,2,2016,10,1421,4563
8,16,10,2,2016,11,1989,3633
8,16,10,2,2016,12,1829,3856
8,16,10,2,2017,1,1713,3755
8,16,10,2,2017,2,1159,5769
8,16,10,2,2017,3,1738,2932
8,16,10,2,2017,4,1536,2613
8,16,10,2,2017,5,1581,2774
8,16,10,2,2017,6,1833,2882
8,16,10,2,2017,7,1828,2765
8,16,10,2,2017,8,1593,3333
8,16,10,2,2017,9,1985,3027
8,16,10,2,2017,10,1468,2882
8,16,10,2,2017,11,1849,3456
8,16,10,2,2017,12,1680,2922
9,17,10,2,2016,1,207,527
9,17,10,2,2016,2,109,662
9,17,10,2,2016,3,184,613
9,17,10,2,2016,4,157,578
9,17,10,2,2016,5,187,583
9,17,10,2,2016,6,179,580
9,17,10,2,2016,7,178,536
9,17,10,2,2016,8,141,525
9,17,10,2,2016,9,192,576
9,17,10,2,2016,10,165,625
9,17,10,2,2016,11,181,512
9,17,10,2,2016,12,173,543
9,17,10,2,2017,1,211,608
9,17,10,2,2017,2,121,842
9,17,10,2,2017,3,197,642
9,17,10,2,2017,4,149,559
9,17,10,2,2017,5,174,532
9,17,10,2,2017,6,163,556
9,17,10,2,2017,7,216,577
9,17,10,2,2017,8,133,679
9,17,10,2,2017,9,185,650
9,17,10,2,2017,10,158,614
9,17,10,2,2017,11,222,729
9,17,10,2,2017,12,213,640
19,18,10,2,2016,1,172,458
19,18,10,2,2016,2,105,704
19,18,10,2,2016,3,176,555
19,18,10,2,2016,4,130,528
19,18,10,2,2016,5,156,517
19,18,10,2,2016,6,186,531
19,18,10,2,2016,7,166,495
19,18,10,2,2016,8,134,522
19,18,10,2,2016,9,169,509
19,18,10,2,2016,10,138,570
19,18,10,2,2016,11,184,468
19,18,10,2,2016,12,155,474
19,18,10,2,2017,1,213,540
19,18,10,2,2017,2,116,755
19,18,10,2,2017,3,188,395
19,18,10,2,2017,4,148,365
19,18,10,2,2017,5,168,382
19,18,10,2,2017,6,179,392
19,18,10,2,2017,7,203,403
19,18,10,2,2017,8,176,499
19,18,10,2,2017,9,174,423
19,18,10,2,2017,10,114,400
19,18,10,2,2017,11,143,463
19,18,10,2,2017,12,150,400
4,19,10,2,2016,1,423,2167
4,19,10,2,2016,2,187,3048
4,19,10,2,2016,3,348,2393
4,19,10,2,2016,4,327,2198
4,19,10,2,2016,5,372,2311
4,19,10,2,2016,6,413,2179
4,19,10,2,2016,7,373,2171
4,19,10,2,2016,8,319,2229
4,19,10,2,2016,9,387,2553
4,19,10,2,2016,10,300,2879
4,19,10,2,2016,11,411,2357
4,19,10,2,2016,12,434,2572
4,19,10,2,2017,1,516,3199
4,19,10,2,2017,2,235,4419
4,19,10,2,2017,3,377,1055
4,19,10,2,2017,4,355,906
4,19,10,2,2017,5,370,1007
4,19,10,2,2017,6,404,1127
4,19,10,2,2017,7,481,1042
4,19,10,2,2017,8,373,1283
4,19,10,2,2017,9,432,1104
4,19,10,2,2017,10,264,1011
4,19,10,2,2017,11,442,1209
4,19,10,2,2017,12,404,1037
1,20,10,2,2016,1,297,1017
1,20,10,2,2016,2,206,1184
1,20,10,2,2016,3,253,1048
1,20,10,2,2016,4,260,996
1,20,10,2,2016,5,265,1015
1,20,10,2,2016,6,254,1007
1,20,10,2,2016,7,351,979
1,20,10,2,2016,8,309,966
1,20,10,2,2016,9,270,1086
1,20,10,2,2016,10,218,1223
1,20,10,2,2016,11,354,1049
1,20,10,2,2016,12,350,1118
1,20,10,2,2017,1,290,1122
1,20,10,2,2017,2,213,1453
1,20,10,2,2017,3,293,944
1,20,10,2,2017,4,226,786
1,20,10,2,2017,5,236,907
1,20,10,2,2017,6,265,890
1,20,10,2,2017,7,410,887
1,20,10,2,2017,8,329,996
1,20,10,2,2017,9,332,950
1,20,10,2,2017,10,296,985
1,20,10,2,2017,11,336,1099
1,20,10,2,2017,12,319,1037
20,21,10,2,2016,1,248,838
20,21,10,2,2016,2,114,1035
20,21,10,2,2016,3,253,1044
20,21,10,2,2016,4,239,1103
20,21,10,2,2016,5,271,1159
20,21,10,2,2016,6,255,1045
20,21,10,2,2016,7,273,1072
20,21,10,2,2016,8,253,973
20,21,10,2,2016,9,271,1015
20,21,10,2,2016,10,195,1136
20,21,10,2,2016,11,252,937
20,21,10,2,2016,12,267,1079
20,21,10,2,2017,1,297,1028
20,21,10,2,2017,2,206,1292
20,21,10,2,2017,3,288,686
20,21,10,2,2017,4,291,624
20,21,10,2,2017,5,280,704
20,21,10,2,2017,6,277,665
20,21,10,2,2017,7,346,732
20,21,10,2,2017,8,254,849
20,21,10,2,2017,9,290,747
20,21,10,2,2017,10,201,714
20,21,10,2,2017,11,173,888
20,21,10,2,2017,12,274,783
3,0,11,2,2016,1,432,552
3,0,11,2,2016,2,148,430
3,0,11,2,2016,3,234,428
3,0,11,2,2016,4,172,403
3,0,11,2,2016,5,132,522
3,0,11,2,2016,6,149,609
3,0,11,2,2016,7,201,622
3,0,11,2,2016,8,202,462
3,0,11,2,2016,9,250,460
3,0,11,2,2016,10,161,449
3,0,11,2,2016,11,243,464
3,0,11,2,2016,12,439,443
3,0,11,2,2017,1,74,404
3,0,11,2,2017,2,40,429
3,0,11,2,2017,3,54,289
3,0,11,2,2017,4,53,287
3,0,11,2,2017,5,41,328
3,0,11,2,2017,6,27,347
3,0,11,2,2017,7,32,316
3,0,11,2,2017,8,51,325
3,0,11,2,2017,9,39,291
3,0,11,2,2017,10,40,255
3,0,11,2,2017,11,36,237
3,0,11,2,2017,12,60,264
12,1,11,2,2016,1,1327,946
12,1,11,2,2016,2,753,725
12,1,11,2,2016,3,620,551
12,1,11,2,2016,4,514,501
12,1,11,2,2016,5,537,449
12,1,11,2,2016,6,455,425
12,1,11,2,2016,7,575,449
12,1,11,2,2016,8,645,462
12,1,11,2,2016,9,742,473
12,1,11,2,2016,10,699,433
12,1,11,2,2016,11,808,483
12,1,11,2,2016,12,1460,506
12,1,11,2,2017,1,748,460
12,1,11,2,2017,2,389,477
12,1,11,2,2017,3,430,503
12,1,11,2,2017,4,459,524
12,1,11,2,2017,5,518,556
12,1,11,2,2017,6,401,593
12,1,11,2,2017,7,452,538
12,1,11,2,2017,8,524,630
12,1,11,2,2017,9,544,600
12,1,11,2,2017,10,517,456
12,1,11,2,2017,11,550,460
12,1,11,2,2017,12,930,566
7,2,11,2,2016,1,488,467
7,2,11,2,2016,2,211,362
7,2,11,2,2016,3,155,319
7,2,11,2,2016,4,211,237
7,2,11,2,2016,5,195,259
7,2,11,2,2016,6,143,241
7,2,11,2,2016,7,212,226
7,2,11,2,2016,8,261,237
7,2,11,2,2016,9,250,249
7,2,11,2,2016,10,277,228
7,2,11,2,2016,11,308,283
7,2,11,2,2016,12,545,325
7,2,11,2,2017,1,238,262
7,2,11,2,2017,2,158,275
7,2,11,2,2017,3,237,303
7,2,11,2,2017,4,226,281
7,2,11,2,2017,5,236,292
7,2,11,2,2017,6,217,329
7,2,11,2,2017,7,178,277
7,2,11,2,2017,8,237,319
7,2,11,2,2017,9,265,341
7,2,11,2,2017,10,271,243
7,2,11,2,2017,11,262,257
7,2,11,2,2017,12,378,259
2,3,11,2,2016,1,312,365
2,3,11,2,2016,2,114,222
2,3,11,2,2016,3,123,220
2,3,11,2,2016,4,107,163
2,3,11,2,2016,5,124,161
2,3,11,2,2016,6,111,128
2,3,11,2,2016,7,114,141
2,3,11,2,2016,8,92,159
2,3,11,2,2016,9,121,178
2,3,11,2,2016,10,108,189
2,3,11,2,2016,11,174,214
2,3,11,2,2016,12,205,201
2,3,11,2,2017,1,99,166
2,3,11,2,2017,2,66,170
2,3,11,2,2017,3,95,195
2,3,11,2,2017,4,76,168
2,3,11,2,2017,5,72,169
2,3,11,2,2017,6,76,186
2,3,11,2,2017,7,74,151
2,3,11,2,2017,8,85,211
2,3,11,2,2017,9,79,190
2,3,11,2,2017,10,66,167
2,3,11,2,2017,11,85,217
2,3,11,2,2017,12,69,187
18,4,11,2,2016,1,514,394
18,4,11,2,2016,2,232,341
18,4,11,2,2016,3,279,314
18,4,11,2,2016,4,252,296
18,4,11,2,2016,5,262,277
18,4,11,2,2016,6,234,316
18,4,11,2,2016,7,252,298
18,4,11,2,2016,8,331,257
18,4,11,2,2016,9,280,254
18,4,11,2,2016,10,278,240
18,4,11,2,2016,11,265,255
18,4,11,2,2016,12,371,248
18,4,11,2,2017,1,149,219
18,4,11,2,2017,2,91,255
18,4,11,2,2017,3,133,369
18,4,11,2,2017,4,121,360
18,4,11,2,2017,5,130,380
18,4,11,2,2017,6,132,405
18,4,11,2,2017,7,148,397
18,4,11,2,2017,8,200,400
18,4,11,2,2017,9,180,425
18,4,11,2,2017,10,119,367
18,4,11,2,2017,11,203,348
18,4,11,2,2017,12,247,348
21,5,11,2,2016,1,328,422
21,5,11,2,2016,2,152,319
21,5,11,2,2016,3,215,310
21,5,11,2,2016,4,165,241
21,5,11,2,2016,5,177,229
21,5,11,2,2016,6,206,223
21,5,11,2,2016,7,165,230
21,5,11,2,2016,8,264,263
21,5,11,2,2016,9,248,259
21,5,11,2,2016,10,169,268
21,5,11,2,2016,11,223,324
21,5,11,2,2016,12,312,275
21,5,11,2,2017,1,126,257
21,5,11,2,2017,2,95,267
21,5,11,2,2017,3,154,286
21,5,11,2,2017,4,101,271
21,5,11,2,2017,5,143,280
21,5,11,2,2017,6,86,273
21,5,11,2,2017,7,105,289
21,5,11,2,2017,8,123,314
21,5,11,2,2017,9,132,304
21,5,11,2,2017,10,70,237
21,5,11,2,2017,11,154,284
21,5,11,2,2017,12,125,274
0,6,11,2,2016,1,305,394
0,6,11,2,2016,2,80,333
0,6,11,2,2016,3,117,306
0,6,11,2,2016,4,123,237
0,6,11,2,2016,5,63,238
0,6,11,2,2016,6,113,197
0,6,11,2,2016,7,83,207
