province,adcode,model,bodyType,regYear,regMonth,salesVolume,popularity
河北,130000,4a103c30d593fbbe,Sedan,2017,8,4173,6947
河北,130000,4a103c30d593fbbe,Sedan,2017,9,4034,6170
河北,130000,4a103c30d593fbbe,Sedan,2017,10,4164,6058
河北,130000,4a103c30d593fbbe,Sedan,2017,11,3884,5608
河北,130000,4a103c30d593fbbe,Sedan,2017,12,4237,5487
山西,140000,4a103c30d593fbbe,Sedan,2016,1,831,2687
山西,140000,4a103c30d593fbbe,Sedan,2016,2,373,2746
山西,140000,4a103c30d593fbbe,Sedan,2016,3,673,2586
山西,140000,4a103c30d593fbbe,Sedan,2016,4,634,2348
山西,140000,4a103c30d593fbbe,Sedan,2016,5,789,2307
山西,140000,4a103c30d593fbbe,Sedan,2016,6,589,2002
山西,140000,4a103c30d593fbbe,Sedan,2016,7,641,2233
山西,140000,4a103c30d593fbbe,Sedan,2016,8,800,2359
山西,140000,4a103c30d593fbbe,Sedan,2016,9,787,2569
山西,140000,4a103c30d593fbbe,Sedan,2016,10,813,2508
山西,140000,4a103c30d593fbbe,Sedan,2016,11,782,2328
山西,140000,4a103c30d593fbbe,Sedan,2016,12,1130,2540
山西,140000,4a103c30d593fbbe,Sedan,2017,1,401,2069
山西,140000,4a103c30d593fbbe,Sedan,2017,2,261,2779
山西,140000,4a103c30d593fbbe,Sedan,2017,3,510,2369
山西,140000,4a103c30d593fbbe,Sedan,2017,4,549,1834
山西,140000,4a103c30d593fbbe,Sedan,2017,5,610,1948
山西,140000,4a103c30d593fbbe,Sedan,2017,6,526,1833
山西,140000,4a103c30d593fbbe,Sedan,2017,7,688,1719
山西,140000,4a103c30d593fbbe,Sedan,2017,8,866,2010
山西,140000,4a103c30d593fbbe,Sedan,2017,9,791,1944
山西,140000,4a103c30d593fbbe,Sedan,2017,10,915,1801
山西,140000,4a103c30d593fbbe,Sedan,2017,11,926,1607
山西,140000,4a103c30d593fbbe,Sedan,2017,12,940,1525
内蒙古,150000,4a103c30d593fbbe,Sedan,2016,1,749,1909
内蒙古,150000,4a103c30d593fbbe,Sedan,2016,2,281,1751
内蒙古,150000,4a103c30d593fbbe,Sedan,2016,3,409,1711
内蒙古,150000,4a103c30d593fbbe,Sedan,2016,4,555,1484
内蒙古,150000,4a103c30d593fbbe,Sedan,2016,5,665,1412
内蒙古,150000,4a103c30d593fbbe,Sedan,2016,6,393,1211
内蒙古,150000,4a103c30d593fbbe,Sedan,2016,7,509,1346
内蒙古,150000,4a103c30d593fbbe,Sedan,2016,8,544,1584
内蒙古,150000,4a103c30d593fbbe,Sedan,2016,9,557,1886
内蒙古,150000,4a103c30d593fbbe,Sedan,2016,10,650,2015
内蒙古,150000,4a103c30d593fbbe,Sedan,2016,11,671,1901
内蒙古,150000,4a103c30d593fbbe,Sedan,2016,12,789,2228
内蒙古,150000,4a103c30d593fbbe,Sedan,2017,1,370,1589
内蒙古,150000,4a103c30d593fbbe,Sedan,2017,2,239,1634
内蒙古,150000,4a103c30d593fbbe,Sedan,2017,3,440,1620
内蒙古,150000,4a103c30d593fbbe,Sedan,2017,4,455,1232
内蒙古,150000,4a103c30d593fbbe,Sedan,2017,5,525,1213
内蒙古,150000,4a103c30d593fbbe,Sedan,2017,6,460,1179
内蒙古,150000,4a103c30d593fbbe,Sedan,2017,7,522,1014
内蒙古,150000,4a103c30d593fbbe,Sedan,2017,8,607,1280
内蒙古,150000,4a103c30d593fbbe,Sedan,2017,9,660,1133
内蒙古,150000,4a103c30d593fbbe,Sedan,2017,10,829,1088
内蒙古,150000,4a103c30d593fbbe,Sedan,2017,11,779,1100
内蒙古,150000,4a103c30d593fbbe,Sedan,2017,12,887,1104
辽宁,210000,4a103c30d593fbbe,Sedan,2016,1,1069,3049
辽宁,210000,4a103c30d593fbbe,Sedan,2016,2,487,2965
辽宁,210000,4a103c30d593fbbe,Sedan,2016,3,985,3166
辽宁,210000,4a103c30d593fbbe,Sedan,2016,4,1021,3050
辽宁,210000,4a103c30d593fbbe,Sedan,2016,5,1093,2903
辽宁,210000,4a103c30d593fbbe,Sedan,2016,6,717,2656
辽宁,210000,4a103c30d593fbbe,Sedan,2016,7,904,2902
辽宁,210000,4a103c30d593fbbe,Sedan,2016,8,1088,3090
辽宁,210000,4a103c30d593fbbe,Sedan,2016,9,1057,3119
辽宁,210000,4a103c30d593fbbe,Sedan,2016,10,1007,3022
辽宁,210000,4a103c30d593fbbe,Sedan,2016,11,1160,2736
辽宁,210000,4a103c30d593fbbe,Sedan,2016,12,1513,2908
辽宁,210000,4a103c30d593fbbe,Sedan,2017,1,414,2254
辽宁,210000,4a103c30d593fbbe,Sedan,2017,2,423,2651
辽宁,210000,4a103c30d593fbbe,Sedan,2017,3,828,3208
辽宁,210000,4a103c30d593fbbe,Sedan,2017,4,916,2763
辽宁,210000,4a103c30d593fbbe,Sedan,2017,5,847,2771
辽宁,210000,4a103c30d593fbbe,Sedan,2017,6,707,2499
辽宁,210000,4a103c30d593fbbe,Sedan,2017,7,895,2579
辽宁,210000,4a103c30d593fbbe,Sedan,2017,8,1272,2876
辽宁,210000,4a103c30d593fbbe,Sedan,2017,9,1162,2656
辽宁,210000,4a103c30d593fbbe,Sedan,2017,10,1131,2371
辽宁,210000,4a103c30d593fbbe,Sedan,2017,11,1259,2365
辽宁,210000,4a103c30d593fbbe,Sedan,2017,12,1282,2144
黑龙江,230000,4a103c30d593fbbe,Sedan,2016,1,857,2940
黑龙江,230000,4a103c30d593fbbe,Sedan,2016,2,475,2947
黑龙江,230000,4a103c30d593fbbe,Sedan,2016,3,987,3137
黑龙江,230000,4a103c30d593fbbe,Sedan,2016,4,974,2557
黑龙江,230000,4a103c30d593fbbe,Sedan,2016,5,825,2683
黑龙江,230000,4a103c30d593fbbe,Sedan,2016,6,774,2358
黑龙江,230000,4a103c30d593fbbe,Sedan,2016,7,757,2567
黑龙江,230000,4a103c30d593fbbe,Sedan,2016,8,1154,2907
黑龙江,230000,4a103c30d593fbbe,Sedan,2016,9,914,3058
黑龙江,230000,4a103c30d593fbbe,Sedan,2016,10,753,3127
黑龙江,230000,4a103c30d593fbbe,Sedan,2016,11,1190,3218
黑龙江,230000,4a103c30d593fbbe,Sedan,2016,12,1198,3257
黑龙江,230000,4a103c30d593fbbe,Sedan,2017,1,462,2646
黑龙江,230000,4a103c30d593fbbe,Sedan,2017,2,436,2906
黑龙江,230000,4a103c30d593fbbe,Sedan,2017,3,1058,2877
黑龙江,230000,4a103c30d593fbbe,Sedan,2017,4,713,2515
黑龙江,230000,4a103c30d593fbbe,Sedan,2017,5,772,2393
黑龙江,230000,4a103c30d593fbbe,Sedan,2017,6,690,2079
黑龙江,230000,4a103c30d593fbbe,Sedan,2017,7,729,2203
黑龙江,230000,4a103c30d593fbbe,Sedan,2017,8,1100,2432
黑龙江,230000,4a103c30d593fbbe,Sedan,2017,9,842,2074
黑龙江,230000,4a103c30d593fbbe,Sedan,2017,10,859,1866
黑龙江,230000,4a103c30d593fbbe,Sedan,2017,11,1078,1924
黑龙江,230000,4a103c30d593fbbe,Sedan,2017,12,1104,1776
上海,310000,4a103c30d593fbbe,Sedan,2016,1,502,2931
上海,310000,4a103c30d593fbbe,Sedan,2016,2,184,3604
上海,310000,4a103c30d593fbbe,Sedan,2016,3,494,3679
上海,310000,4a103c30d593fbbe,Sedan,2016,4,480,2686
上海,310000,4a103c30d593fbbe,Sedan,2016,5,438,2534
上海,310000,4a103c30d593fbbe,Sedan,2016,6,464,2300
上海,310000,4a103c30d593fbbe,Sedan,2016,7,464,2521
上海,310000,4a103c30d593fbbe,Sedan,2016,8,563,2707
上海,310000,4a103c30d593fbbe,Sedan,2016,9,552,2956
上海,310000,4a103c30d593fbbe,Sedan,2016,10,450,3138
上海,310000,4a103c30d593fbbe,Sedan,2016,11,685,2569
上海,310000,4a103c30d593fbbe,Sedan,2016,12,688,2776
上海,310000,4a103c30d593fbbe,Sedan,2017,1,275,2114
上海,310000,4a103c30d593fbbe,Sedan,2017,2,231,2749
上海,310000,4a103c30d593fbbe,Sedan,2017,3,396,2418
上海,310000,4a103c30d593fbbe,Sedan,2017,4,369,2373
上海,310000,4a103c30d593fbbe,Sedan,2017,5,368,1941
上海,310000,4a103c30d593fbbe,Sedan,2017,6,427,1813
上海,310000,4a103c30d593fbbe,Sedan,2017,7,353,1732
上海,310000,4a103c30d593fbbe,Sedan,2017,8,607,2125
上海,310000,4a103c30d593fbbe,Sedan,2017,9,636,2021
上海,310000,4a103c30d593fbbe,Sedan,2017,10,687,1788
上海,310000,4a103c30d593fbbe,Sedan,2017,11,666,1700
上海,310000,4a103c30d593fbbe,Sedan,2017,12,864,1642
江苏,320000,4a103c30d593fbbe,Sedan,2016,1,2903,7392
江苏,320000,4a103c30d593fbbe,Sedan,2016,2,1522,8102
江苏,320000,4a103c30d593fbbe,Sedan,2016,3,2786,8253
江苏,320000,4a103c30d593fbbe,Sedan,2016,4,2473,7213
江苏,320000,4a103c30d593fbbe,Sedan,2016,5,3080,6787
江苏,320000,4a103c30d593fbbe,Sedan,2016,6,2334,5841
江苏,320000,4a103c30d593fbbe,Sedan,2016,7,2394,6442
江苏,320000,4a103c30d593fbbe,Sedan,2016,8,3107,7156
江苏,320000,4a103c30d593fbbe,Sedan,2016,9,2962,7636
江苏,320000,4a103c30d593fbbe,Sedan,2016,10,3228,8605
江苏,320000,4a103c30d593fbbe,Sedan,2016,11,3579,7791
江苏,320000,4a103c30d593fbbe,Sedan,2016,12,4302,7742
江苏,320000,4a103c30d593fbbe,Sedan,2017,1,1623,6032
江苏,320000,4a103c30d593fbbe,Sedan,2017,2,1477,7417
江苏,320000,4a103c30d593fbbe,Sedan,2017,3,2234,7246
江苏,320000,4a103c30d593fbbe,Sedan,2017,4,2129,5816
江苏,320000,4a103c30d593fbbe,Sedan,2017,5,2434,5758
江苏,320000,4a103c30d593fbbe,Sedan,2017,6,2155,5339
江苏,320000,4a103c30d593fbbe,Sedan,2017,7,2485,5218
江苏,320000,4a103c30d593fbbe,Sedan,2017,8,3088,5810
江苏,320000,4a103c30d593fbbe,Sedan,2017,9,3158,5535
江苏,320000,4a103c30d593fbbe,Sedan,2017,10,3744,5682
江苏,320000,4a103c30d593fbbe,Sedan,2017,11,3224,4909
江苏,320000,4a103c30d593fbbe,Sedan,2017,12,4141,4943
浙江,330000,4a103c30d593fbbe,Sedan,2016,1,2040,5682
浙江,330000,4a103c30d593fbbe,Sedan,2016,2,893,5492
浙江,330000,4a103c30d593fbbe,Sedan,2016,3,1688,6618
浙江,330000,4a103c30d593fbbe,Sedan,2016,4,1755,5559
浙江,330000,4a103c30d593fbbe,Sedan,2016,5,1827,5014
浙江,330000,4a103c30d593fbbe,Sedan,2016,6,1550,4346
浙江,330000,4a103c30d593fbbe,Sedan,2016,7,1572,4785
浙江,330000,4a103c30d593fbbe,Sedan,2016,8,1914,5415
浙江,330000,4a103c30d593fbbe,Sedan,2016,9,1992,6514
浙江,330000,4a103c30d593fbbe,Sedan,2016,10,2163,7094
浙江,330000,4a103c30d593fbbe,Sedan,2016,11,2458,6297
浙江,330000,4a103c30d593fbbe,Sedan,2016,12,2897,6534
浙江,330000,4a103c30d593fbbe,Sedan,2017,1,961,4213
浙江,330000,4a103c30d593fbbe,Sedan,2017,2,793,5636
浙江,330000,4a103c30d593fbbe,Sedan,2017,3,1491,5787
浙江,330000,4a103c30d593fbbe,Sedan,2017,4,1417,4484
浙江,330000,4a103c30d593fbbe,Sedan,2017,5,1453,4632
浙江,330000,4a103c30d593fbbe,Sedan,2017,6,1417,4746
浙江,330000,4a103c30d593fbbe,Sedan,2017,7,1645,4043
浙江,330000,4a103c30d593fbbe,Sedan,2017,8,2472,4572
浙江,330000,4a103c30d593fbbe,Sedan,2017,9,2753,4578
浙江,330000,4a103c30d593fbbe,Sedan,2017,10,3040,4231
浙江,330000,4a103c30d593fbbe,Sedan,2017,11,2713,4013
浙江,330000,4a103c30d593fbbe,Sedan,2017,12,3228,3997
安徽,340000,4a103c30d593fbbe,Sedan,2016,1,1207,2922
安徽,340000,4a103c30d593fbbe,Sedan,2016,2,517,3394
安徽,340000,4a103c30d593fbbe,Sedan,2016,3,1041,3832
安徽,340000,4a103c30d593fbbe,Sedan,2016,4,1182,2920
安徽,340000,4a103c30d593fbbe,Sedan,2016,5,1170,2636
安徽,340000,4a103c30d593fbbe,Sedan,2016,6,1110,2423
安徽,340000,4a103c30d593fbbe,Sedan,2016,7,1307,2637
安徽,340000,4a103c30d593fbbe,Sedan,2016,8,1431,2916
安徽,340000,4a103c30d593fbbe,Sedan,2016,9,1596,3221
安徽,340000,4a103c30d593fbbe,Sedan,2016,10,1491,3578
安徽,340000,4a103c30d593fbbe,Sedan,2016,11,1717,2921
安徽,340000,4a103c30d593fbbe,Sedan,2016,12,1968,2955
安徽,340000,4a103c30d593fbbe,Sedan,2017,1,921,2454
安徽,340000,4a103c30d593fbbe,Sedan,2017,2,593,2964
安徽,340000,4a103c30d593fbbe,Sedan,2017,3,995,3240
安徽,340000,4a103c30d593fbbe,Sedan,2017,4,1124,2720
安徽,340000,4a103c30d593fbbe,Sedan,2017,5,1199,3715
安徽,340000,4a103c30d593fbbe,Sedan,2017,6,1070,4059
安徽,340000,4a103c30d593fbbe,Sedan,2017,7,1346,5568
安徽,340000,4a103c30d593fbbe,Sedan,2017,8,1713,2876
安徽,340000,4a103c30d593fbbe,Sedan,2017,9,1638,2694
安徽,340000,4a103c30d593fbbe,Sedan,2017,10,1809,2650
安徽,340000,4a103c30d593fbbe,Sedan,2017,11,1647,2207
安徽,340000,4a103c30d593fbbe,Sedan,2017,12,2187,2238
福建,350000,4a103c30d593fbbe,Sedan,2016,1,813,2225
福建,350000,4a103c30d593fbbe,Sedan,2016,2,280,2472
福建,350000,4a103c30d593fbbe,Sedan,2016,3,669,2709
福建,350000,4a103c30d593fbbe,Sedan,2016,4,569,2461
福建,350000,4a103c30d593fbbe,Sedan,2016,5,777,2126
福建,350000,4a103c30d593fbbe,Sedan,2016,6,495,1828
福建,350000,4a103c30d593fbbe,Sedan,2016,7,680,2147
福建,350000,4a103c30d593fbbe,Sedan,2016,8,640,2681
福建,350000,4a103c30d593fbbe,Sedan,2016,9,694,3201
福建,350000,4a103c30d593fbbe,Sedan,2016,10,837,4712
福建,350000,4a103c30d593fbbe,Sedan,2016,11,946,3032
福建,350000,4a103c30d593fbbe,Sedan,2016,12,924,3144
福建,350000,4a103c30d593fbbe,Sedan,2017,1,385,1973
福建,350000,4a103c30d593fbbe,Sedan,2017,2,327,2661
福建,350000,4a103c30d593fbbe,Sedan,2017,3,518,2474
福建,350000,4a103c30d593fbbe,Sedan,2017,4,415,2132
福建,350000,4a103c30d593fbbe,Sedan,2017,5,620,2359
福建,350000,4a103c30d593fbbe,Sedan,2017,6,444,2546
福建,350000,4a103c30d593fbbe,Sedan,2017,7,541,2344
福建,350000,4a103c30d593fbbe,Sedan,2017,8,690,2325
福建,350000,4a103c30d593fbbe,Sedan,2017,9,728,2005
福建,350000,4a103c30d593fbbe,Sedan,2017,10,859,1814
福建,350000,4a103c30d593fbbe,Sedan,2017,11,918,1614
福建,350000,4a103c30d593fbbe,Sedan,2017,12,1080,1606
江西,360000,4a103c30d593fbbe,Sedan,2016,1,698,1755
江西,360000,4a103c30d593fbbe,Sedan,2016,2,252,2125
江西,360000,4a103c30d593fbbe,Sedan,2016,3,491,1930
江西,360000,4a103c30d593fbbe,Sedan,2016,4,598,1839
江西,360000,4a103c30d593fbbe,Sedan,2016,5,657,1757
江西,360000,4a103c30d593fbbe,Sedan,2016,6,503,1436
江西,360000,4a103c30d593fbbe,Sedan,2016,7,672,1525
江西,360000,4a103c30d593fbbe,Sedan,2016,8,641,1749
江西,360000,4a103c30d593fbbe,Sedan,2016,9,755,2100
江西,360000,4a103c30d593fbbe,Sedan,2016,10,781,2266
江西,360000,4a103c30d593fbbe,Sedan,2016,11,885,1919
江西,360000,4a103c30d593fbbe,Sedan,2016,12,1016,1803
江西,360000,4a103c30d593fbbe,Sedan,2017,1,398,1544
江西,360000,4a103c30d593fbbe,Sedan,2017,2,230,1878
江西,360000,4a103c30d593fbbe,Sedan,2017,3,537,1942
江西,360000,4a103c30d593fbbe,Sedan,2017,4,551,1643
江西,360000,4a103c30d593fbbe,Sedan,2017,5,590,1638
江西,360000,4a103c30d593fbbe,Sedan,2017,6,548,1599
江西,360000,4a103c30d593fbbe,Sedan,2017,7,652,1464
江西,360000,4a103c30d593fbbe,Sedan,2017,8,808,1674
江西,360000,4a103c30d593fbbe,Sedan,2017,9,842,1592
江西,360000,4a103c30d593fbbe,Sedan,2017,10,1004,1529
江西,360000,4a103c30d593fbbe,Sedan,2017,11,916,1364
江西,360000,4a103c30d593fbbe,Sedan,2017,12,1012,1303
山东,370000,4a103c30d593fbbe,Sedan,2016,1,2790,8324
山东,370000,4a103c30d593fbbe,Sedan,2016,2,1121,8640
山东,370000,4a103c30d593fbbe,Sedan,2016,3,2092,8225
山东,370000,4a103c30d593fbbe,Sedan,2016,4,2449,7810
山东,370000,4a103c30d593fbbe,Sedan,2016,5,2486,7462
山东,370000,4a103c30d593fbbe,Sedan,2016,6,1895,6320
山东,370000,4a103c30d593fbbe,Sedan,2016,7,2003,7073
山东,370000,4a103c30d593fbbe,Sedan,2016,8,2387,7844
山东,370000,4a103c30d593fbbe,Sedan,2016,9,2615,8349
山东,370000,4a103c30d593fbbe,Sedan,2016,10,2547,8207
山东,370000,4a103c30d593fbbe,Sedan,2016,11,2776,7225
山东,370000,4a103c30d593fbbe,Sedan,2016,12,3299,7638
山东,370000,4a103c30d593fbbe,Sedan,2017,1,1329,6386
山东,370000,4a103c30d593fbbe,Sedan,2017,2,945,7691
山东,370000,4a103c30d593fbbe,Sedan,2017,3,1856,8061
山东,370000,4a103c30d593fbbe,Sedan,2017,4,2083,7084
山东,370000,4a103c30d593fbbe,Sedan,2017,5,2108,6742
山东,370000,4a103c30d593fbbe,Sedan,2017,6,1738,6412
山东,370000,4a103c30d593fbbe,Sedan,2017,7,2082,6474
山东,370000,4a103c30d593fbbe,Sedan,2017,8,2655,7126
山东,370000,4a103c30d593fbbe,Sedan,2017,9,2980,6622
山东,370000,4a103c30d593fbbe,Sedan,2017,10,2964,6324
山东,370000,4a103c30d593fbbe,Sedan,2017,11,2721,5772
山东,370000,4a103c30d593fbbe,Sedan,2017,12,3294,5674
河南,410000,4a103c30d593fbbe,Sedan,2016,1,2415,7320
河南,410000,4a103c30d593fbbe,Sedan,2016,2,955,7865
河南,410000,4a103c30d593fbbe,Sedan,2016,3,1587,7150
河南,410000,4a103c30d593fbbe,Sedan,2016,4,2122,6535
河南,410000,4a103c30d593fbbe,Sedan,2016,5,1817,6230
河南,410000,4a103c30d593fbbe,Sedan,2016,6,1841,5696
河南,410000,4a103c30d593fbbe,Sedan,2016,7,2115,6162
河南,410000,4a103c30d593fbbe,Sedan,2016,8,2398,6825
河南,410000,4a103c30d593fbbe,Sedan,2016,9,2493,7524
河南,410000,4a103c30d593fbbe,Sedan,2016,10,2358,8007
河南,410000,4a103c30d593fbbe,Sedan,2016,11,2638,7336
河南,410000,4a103c30d593fbbe,Sedan,2016,12,3291,7686
河南,410000,4a103c30d593fbbe,Sedan,2017,1,1489,6305
河南,410000,4a103c30d593fbbe,Sedan,2017,2,872,6673
河南,410000,4a103c30d593fbbe,Sedan,2017,3,1684,6876
河南,410000,4a103c30d593fbbe,Sedan,2017,4,1948,5851
河南,410000,4a103c30d593fbbe,Sedan,2017,5,1801,6277
河南,410000,4a103c30d593fbbe,Sedan,2017,6,1780,5959
河南,410000,4a103c30d593fbbe,Sedan,2017,7,2489,5890
河南,410000,4a103c30d593fbbe,Sedan,2017,8,2996,7026
河南,410000,4a103c30d593fbbe,Sedan,2017,9,3374,7456
河南,410000,4a103c30d593fbbe,Sedan,2017,10,3430,5896
河南,410000,4a103c30d593fbbe,Sedan,2017,11,3303,4850
河南,410000,4a103c30d593fbbe,Sedan,2017,12,3906,4639
湖北,420000,4a103c30d593fbbe,Sedan,2016,1,1338,2940
湖北,420000,4a103c30d593fbbe,Sedan,2016,2,473,3439
湖北,420000,4a103c30d593fbbe,Sedan,2016,3,870,3090
湖北,420000,4a103c30d593fbbe,Sedan,2016,4,703,2775
湖北,420000,4a103c30d593fbbe,Sedan,2016,5,828,2573
湖北,420000,4a103c30d593fbbe,Sedan,2016,6,848,2322
湖北,420000,4a103c30d593fbbe,Sedan,2016,7,789,2474
湖北,420000,4a103c30d593fbbe,Sedan,2016,8,996,2925
湖北,420000,4a103c30d593fbbe,Sedan,2016,9,1142,3089
湖北,420000,4a103c30d593fbbe,Sedan,2016,10,948,3641
湖北,420000,4a103c30d593fbbe,Sedan,2016,11,1247,3144
湖北,420000,4a103c30d593fbbe,Sedan,2016,12,1304,3474
湖北,420000,4a103c30d593fbbe,Sedan,2017,1,805,2579
湖北,420000,4a103c30d593fbbe,Sedan,2017,2,357,2935
湖北,420000,4a103c30d593fbbe,Sedan,2017,3,634,2660
湖北,420000,4a103c30d593fbbe,Sedan,2017,4,667,2373
湖北,420000,4a103c30d593fbbe,Sedan,2017,5,656,2299
湖北,420000,4a103c30d593fbbe,Sedan,2017,6,762,2166
湖北,420000,4a103c30d593fbbe,Sedan,2017,7,898,2001
湖北,420000,4a103c30d593fbbe,Sedan,2017,8,966,1996
湖北,420000,4a103c30d593fbbe,Sedan,2017,9,1182,2082
湖北,420000,4a103c30d593fbbe,Sedan,2017,10,1166,1905
湖北,420000,4a103c30d593fbbe,Sedan,2017,11,938,1594
湖北,420000,4a103c30d593fbbe,Sedan,2017,12,1298,1589
湖南,430000,4a103c30d593fbbe,Sedan,2016,1,901,2153
湖南,430000,4a103c30d593fbbe,Sedan,2016,2,394,2545
湖南,430000,4a103c30d593fbbe,Sedan,2016,3,710,2595
湖南,430000,4a103c30d593fbbe,Sedan,2016,4,632,2461
湖南,430000,4a103c30d593fbbe,Sedan,2016,5,689,2338
湖南,430000,4a103c30d593fbbe,Sedan,2016,6,696,1959
湖南,430000,4a103c30d593fbbe,Sedan,2016,7,720,2170
湖南,430000,4a103c30d593fbbe,Sedan,2016,8,817,2315
湖南,430000,4a103c30d593fbbe,Sedan,2016,9,950,2671
湖南,430000,4a103c30d593fbbe,Sedan,2016,10,757,2760
湖南,430000,4a103c30d593fbbe,Sedan,2016,11,948,2476
湖南,430000,4a103c30d593fbbe,Sedan,2016,12,1222,2492
湖南,430000,4a103c30d593fbbe,Sedan,2017,1,427,2217
湖南,430000,4a103c30d593fbbe,Sedan,2017,2,264,2563
湖南,430000,4a103c30d593fbbe,Sedan,2017,3,565,2418
湖南,430000,4a103c30d593fbbe,Sedan,2017,4,544,2217
湖南,430000,4a103c30d593fbbe,Sedan,2017,5,561,2103
湖南,430000,4a103c30d593fbbe,Sedan,2017,6,563,2179
湖南,430000,4a103c30d593fbbe,Sedan,2017,7,728,1847
湖南,430000,4a103c30d593fbbe,Sedan,2017,8,991,2490
湖南,430000,4a103c30d593fbbe,Sedan,2017,9,1080,2289
湖南,430000,4a103c30d593fbbe,Sedan,2017,10,998,1905
湖南,430000,4a103c30d593fbbe,Sedan,2017,11,1178,1673
湖南,430000,4a103c30d593fbbe,Sedan,2017,12,1312,1554
广东,440000,4a103c30d593fbbe,Sedan,2016,1,1467,6940
广东,440000,4a103c30d593fbbe,Sedan,2016,2,323,7317
广东,440000,4a103c30d593fbbe,Sedan,2016,3,1264,9508
广东,440000,4a103c30d593fbbe,Sedan,2016,4,996,8068
广东,440000,4a103c30d593fbbe,Sedan,2016,5,1286,7643
广东,440000,4a103c30d593fbbe,Sedan,2016,6,1093,7256
广东,440000,4a103c30d593fbbe,Sedan,2016,7,1029,7781
广东,440000,4a103c30d593fbbe,Sedan,2016,8,1303,8706
广东,440000,4a103c30d593fbbe,Sedan,2016,9,1438,10195
广东,440000,4a103c30d593fbbe,Sedan,2016,10,1702,10495
广东,440000,4a103c30d593fbbe,Sedan,2016,11,2171,9275
广东,440000,4a103c30d593fbbe,Sedan,2016,12,2397,9442
广东,440000,4a103c30d593fbbe,Sedan,2017,1,475,7163
广东,440000,4a103c30d593fbbe,Sedan,2017,2,354,9403
广东,440000,4a103c30d593fbbe,Sedan,2017,3,1081,7738
广东,440000,4a103c30d593fbbe,Sedan,2017,4,908,6489
广东,440000,4a103c30d593fbbe,Sedan,2017,5,1044,6445
广东,440000,4a103c30d593fbbe,Sedan,2017,6,1235,6666
广东,440000,4a103c30d593fbbe,Sedan,2017,7,994,6716
广东,440000,4a103c30d593fbbe,Sedan,2017,8,1368,7155
广东,440000,4a103c30d593fbbe,Sedan,2017,9,1488,7655
广东,440000,4a103c30d593fbbe,Sedan,2017,10,1712,6479
广东,440000,4a103c30d593fbbe,Sedan,2017,11,1916,6589
广东,440000,4a103c30d593fbbe,Sedan,2017,12,1928,5843
广西,450000,4a103c30d593fbbe,Sedan,2016,1,447,1158
广西,450000,4a103c30d593fbbe,Sedan,2016,2,161,1167
广西,450000,4a103c30d593fbbe,Sedan,2016,3,369,1160
广西,450000,4a103c30d593fbbe,Sedan,2016,4,263,984
广西,450000,4a103c30d593fbbe,Sedan,2016,5,323,957
广西,450000,4a103c30d593fbbe,Sedan,2016,6,295,827
广西,450000,4a103c30d593fbbe,Sedan,2016,7,287,918
广西,450000,4a103c30d593fbbe,Sedan,2016,8,282,1044
广西,450000,4a103c30d593fbbe,Sedan,2016,9,358,1284
广西,450000,4a103c30d593fbbe,Sedan,2016,10,395,1385
广西,450000,4a103c30d593fbbe,Sedan,2016,11,493,1131
广西,450000,4a103c30d593fbbe,Sedan,2016,12,595,1189
广西,450000,4a103c30d593fbbe,Sedan,2017,1,225,953
广西,450000,4a103c30d593fbbe,Sedan,2017,2,179,1135
广西,450000,4a103c30d593fbbe,Sedan,2017,3,348,1305
广西,450000,4a103c30d593fbbe,Sedan,2017,4,224,1098
广西,450000,4a103c30d593fbbe,Sedan,2017,5,290,1099
广西,450000,4a103c30d593fbbe,Sedan,2017,6,274,1059
广西,450000,4a103c30d593fbbe,Sedan,2017,7,316,1108
广西,450000,4a103c30d593fbbe,Sedan,2017,8,397,1295
广西,450000,4a103c30d593fbbe,Sedan,2017,9,424,972
广西,450000,4a103c30d593fbbe,Sedan,2017,10,502,984
广西,450000,4a103c30d593fbbe,Sedan,2017,11,451,889
广西,450000,4a103c30d593fbbe,Sedan,2017,12,551,888
重庆,500000,4a103c30d593fbbe,Sedan,2016,1,402,1176
重庆,500000,4a103c30d593fbbe,Sedan,2016,2,214,1332
重庆,500000,4a103c30d593fbbe,Sedan,2016,3,312,1369
重庆,500000,4a103c30d593fbbe,Sedan,2016,4,317,1210
重庆,500000,4a103c30d593fbbe,Sedan,2016,5,246,1137
重庆,500000,4a103c30d593fbbe,Sedan,2016,6,378,1132
重庆,500000,4a103c30d593fbbe,Sedan,2016,7,375,1190
重庆,500000,4a103c30d593fbbe,Sedan,2016,8,374,1419
重庆,500000,4a103c30d593fbbe,Sedan,2016,9,365,1478
重庆,500000,4a103c30d593fbbe,Sedan,2016,10,407,1563
重庆,500000,4a103c30d593fbbe,Sedan,2016,11,493,1335
重庆,500000,4a103c30d593fbbe,Sedan,2016,12,612,1406
重庆,500000,4a103c30d593fbbe,Sedan,2017,1,296,1094
重庆,500000,4a103c30d593fbbe,Sedan,2017,2,209,1350
重庆,500000,4a103c30d593fbbe,Sedan,2017,3,288,1241
重庆,500000,4a103c30d593fbbe,Sedan,2017,4,300,1204
重庆,500000,4a103c30d593fbbe,Sedan,2017,5,336,2380
重庆,500000,4a103c30d593fbbe,Sedan,2017,6,388,2079
重庆,500000,4a103c30d593fbbe,Sedan,2017,7,329,2962
